"","Year","HEAD_ID","HSHD_MBR_TOTAL_CNT","NUM_BEDRM_CNT","TOTAL_DPNDNT_CNT","TOTAL_ANNL_INCM_AMNT","ADLT_AGE_18_21_CNT","ADLT_AGE_22_25_CNT","ADLT_AGE_26_35_CNT","ADLT_AGE_36_49_CNT","ADLT_AGE_50_61_CNT","ADLT_AGE_62_85_CNT","ADLT_AGE_ABOVE85_CNT","DSBLD_CHLDRN_CNT","HEAD_AGE_YR_CNT","CHLDRN_AGE_0_3_CNT","CHLDRN_AGE_4_5_CNT","CHLDRN_AGE_6_12_CNT","CHLDRN_AGE_13_17_CNT","CHLDRN_MBR_CNT","HEAD_GNDR_CD","HEAD_ELDLY_INDR","HEAD_DSBLTY_INDR","HEAD_RACE_CD","HEAD_ETHNCY_CD","H6_CD","CHLDRN_MBR_INDR","CNTRL_CITY_CD","GROSS_RENT_AMNT","ASSTN_PYMNT_AMNT","TOTAL_FMLY_CRBTN_AMNT","PVRTY_PRCNT","MNRTY_PRCNT","BLACK_PRCNT","HISPANIC_PRCNT","WHITE_PRCNT","pgm_type_edited","total_annl_incm_amnt_rounded","gross_rent_amnt_rounded","asstn_pymnt_amnt_rounded","total_fmly_crbtn_amnt_rounded"
"12137",2009,13060210,1,1,0,11595,0,0,0,0,0,0,1,0,90,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","183",15.726,52.849,33.82,8.813,47.151,"Public Housing",11600,".",".","200"
"12138",2009,13063133,1,1,0,22118,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"1104","573","531",8.931,71.346,5.158,57.749,28.654,"HCVP",22100,"1100","550","550"
"12139",2009,13063373,1,1,0,7519,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"M",1,0,"White",2,1,0,2,".",".","178",6.526,2.908,0.477,1.43,97.092,"Public Housing",7500,".",".","200"
"12140",2009,13065974,1,2,0,8328,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"593","395","198",7.18,20.381,7.331,7.973,79.619,"HCVP",8300,"600","400","200"
"12141",2009,13066338,1,6,0,8329,0,0,0,1,0,0,0,0,38,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"315","117","198",16.544,17.206,3.12,6.27,82.794,"HCVP",8300,"300","100","200"
"12142",2009,13067625,5,4,4,25802,0,0,0,1,0,0,0,1,44,0,0,2,2,4,"F",0,1,"Black",2,5,1,0,"1008","430","578",18.065,52.379,37.702,10.881,47.621,"HCVP",25800,"1000","450","600"
"12143",2009,13068603,1,1,0,8088,0,0,0,1,0,0,0,0,44,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,".",".","192",20.511,59.39,16.227,42.459,40.61,"Public Housing",8100,".",".","200"
"12144",2009,13069511,5,3,4,35701,0,0,1,0,0,0,0,0,31,0,0,2,2,4,"F",0,0,"Black",2,6,1,0,".",".","486",39.155,70.557,17.169,48.883,29.443,"Public Housing",35700,".",".","500"
"12145",2009,13069629,1,1,0,9012,0,0,0,1,0,0,0,0,47,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"378","163","215",13.869,14.494,0.171,9.929,85.506,"HCVP",9000,"400","150","200"
"12146",2009,13071071,3,3,2,27975,0,0,1,0,0,0,0,0,28,1,0,1,0,2,"F",0,0,"Black",2,6,1,1,"872","220","652",4.185,11.759,4.16,5.755,88.241,"HCVP",28000,"850","200","650"
"12147",2009,13076172,1,1,0,15234,0,0,0,0,0,0,1,0,88,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"620","274","346",12.191,34.448,3.493,26.236,65.552,"HCVP",15200,"600","250","350"
"12148",2009,13080153,1,1,0,14789,0,0,0,0,0,1,0,0,84,0,0,0,0,0,"M",1,0,"White",2,1,0,1,".",".","275",13.753,13.589,4.199,2.817,86.411,"Public Housing",14800,".",".","300"
"12149",2009,13082270,1,1,0,8089,0,0,0,0,0,1,0,0,83,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","192",28.927,45.355,3.185,37.027,54.645,"Public Housing",8100,".",".","200"
"12150",2009,13084228,1,1,0,9132,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"M",1,0,"White",2,1,0,0,".",".","218",32.552,97.179,46.975,42.694,2.821,"Public Housing",9100,".",".","200"
"12151",2009,13086276,2,2,1,27143,0,0,1,0,1,0,0,0,56,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"1282","625","657",15.066,42.796,2.102,19.792,57.204,"HCVP",27100,"1300","650","650"
"12152",2009,13086497,3,3,1,27608,1,0,0,0,1,0,0,0,55,0,0,0,1,1,"F",0,0,"More than 1",2,6,1,1,"1179","501","678",1.927,35.127,6.124,19.738,64.873,"HCVP",27600,"1200","500","700"
"12153",2009,13087512,4,3,3,30786,0,0,1,0,0,0,0,0,31,0,0,2,1,3,"F",0,0,"Black",2,6,1,0,"934","200","734",24.494,74.722,54.866,16.264,25.278,"HCVP",30800,"950","200","750"
"12154",2009,13087562,3,2,0,26261,0,1,0,0,0,2,0,0,69,0,0,0,0,0,"M",1,0,"White",1,1,0,0,"608","0","608",35.302,84.761,4.959,75.158,15.239,"HCVP",26300,"600","0","600"
"12155",2009,13087803,5,3,4,23186,0,0,1,0,0,0,0,0,34,0,1,1,2,4,"F",0,0,"White",2,6,1,0,"827","295","532",7.466,20.668,11.377,4.332,79.332,"HCVP",23200,"850","300","550"
"12156",2009,13088133,1,1,0,13098,0,0,0,1,0,0,0,0,47,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"490","190","300",13.357,51.971,1.025,48.001,48.029,"HCVP",13100,"500","200","300"
"12157",2009,13089312,2,2,1,10596,0,0,0,1,0,0,0,0,42,0,0,1,0,1,"M",0,1,"Black",2,5,1,0,"786","450","336",4.821,11.962,2.392,4.045,88.038,"HCVP",10600,"800","450","350"
"12158",2009,13090550,4,4,3,3072,0,0,1,0,0,0,0,0,33,0,0,2,1,3,"F",0,0,"Black",2,6,1,0,"1043","993","50",25.755,98.442,97.274,0,1.558,"HCVP",3100,"1050","1000","50"
"12159",2009,13091522,4,3,3,3672,0,0,1,0,0,0,0,0,29,0,1,2,0,3,"F",0,0,"Black",2,6,1,0,"957","901","56",1.871,40.69,1.569,35.007,59.31,"HCVP",3700,"950","900","50"
"12160",2009,13092190,2,2,1,4224,0,0,1,0,0,0,0,0,30,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,"775","681","94",2.8,10.8,1.8,5.1,89.2,"HCVP",4200,"800","700","100"
"12161",2009,13097250,1,1,0,11310,0,0,1,0,0,0,0,0,34,0,0,0,0,0,"M",0,1,"White",2,2,0,2,".",".","273",24.713,7.012,0.4,2.376,92.988,"Public Housing",11300,".",".","250"
"12162",2009,13097491,4,3,3,5160,0,0,1,0,0,0,0,0,33,1,0,2,0,3,"F",0,0,"More than 1",2,6,1,2,".",".","93",16.238,10.253,0,1.118,89.747,"Public Housing",5200,".",".","100"
"12163",2009,13103097,3,2,2,10886,0,0,1,0,0,0,0,0,28,0,0,2,0,2,"F",0,0,"White",2,6,1,2,"500","252","248",15.142,1.612,0,0.343,98.388,"HCVP",10900,"500","250","250"
"12164",2009,13103109,2,2,1,8088,1,0,0,0,0,0,0,0,21,1,0,0,0,1,"F",0,0,"White",2,6,1,0,".",".","190",9.334,8.688,1.381,1.158,91.312,"Public Housing",8100,".",".","200"
"12165",2009,13104940,1,1,0,14532,0,0,0,0,0,1,0,0,84,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"529","176","353",29.46,48.018,7.327,31.036,51.982,"HCVP",14500,"550","200","350"
"12166",2009,13105212,1,1,0,11232,0,0,1,0,0,0,0,0,27,0,0,0,0,0,"M",0,0,"Native American",2,3,0,2,"455","174","281",7.017,18.53,0,3.57,81.47,"HCVP",11200,"450","150","300"
"12167",2009,13114488,1,1,0,10608,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","201",11.629,3.594,0,0.288,96.406,"Public Housing",10600,".",".","200"
"12168",2009,13116478,1,1,0,7884,0,0,0,1,0,0,0,0,49,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"488","301","187",10.952,7.333,0.697,1.267,92.667,"HCVP",7900,"500","300","200"
"12169",2009,13118666,1,1,0,8088,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"M",0,1,"Black",2,2,0,0,"325","133","192",30.056,4.057,0.236,0.63,95.943,"HCVP",8100,"350","150","200"
"12170",2009,13121813,5,3,4,7242,0,0,1,0,0,0,0,0,32,1,0,3,0,4,"F",0,0,"White",2,6,1,2,"1019","886","133",8.494,4.017,0.195,1.246,95.983,"HCVP",7200,"1000","900","150"
"12171",2009,13123753,1,2,0,7279,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"645","473","172",15.271,10.75,0.322,4.313,89.25,"HCVP",7300,"650","450","150"
"12172",2009,13125474,1,1,0,8328,0,0,0,1,0,0,0,0,36,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"488","290","198",28.093,19.826,0.87,4.062,80.174,"HCVP",8300,"500","300","200"
"12173",2009,13129944,1,2,0,9588,0,0,0,0,0,1,0,0,84,0,0,0,0,0,"F",1,0,"Asian",2,1,0,0,".",".","225",54.047,85.005,12.226,4.284,14.995,"Public Housing",9600,".",".","250"
"12174",2009,13131483,4,3,3,10368,0,0,1,0,0,0,0,0,32,0,0,2,1,3,"F",0,0,"White",2,6,1,0,"1039","807","232",9.729,7.495,0,1.745,92.505,"HCVP",10400,"1050","800","250"
"12175",2009,13139062,1,2,0,14063,0,0,0,0,0,1,0,0,82,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"561","246","315",10.89,4.949,2.58,0.566,95.051,"HCVP",14100,"550","250","300"
"12176",2009,13145016,1,1,0,19308,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","297",8.955,4.654,0.243,3.561,95.346,"Public Housing",19300,".",".","300"
"12177",2009,13146271,1,2,0,8328,0,0,0,0,1,0,0,0,61,0,0,0,0,0,"F",0,1,"White",2,2,0,0,".",".","198",4.4,5.323,0.502,1.893,94.677,"Public Housing",8300,".",".","200"
"12178",2009,13147417,1,2,0,0,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"M",0,0,"White",1,3,0,2,".",".","472",11.644,4.757,0,1.699,95.243,"Public Housing",0,".",".","450"
"12179",2009,13147577,2,3,1,16302,0,1,0,0,1,0,0,0,55,0,0,0,0,0,"F",0,0,"White",2,3,0,2,"850","306","544",9.379,6.136,0.317,2.494,93.864,"HCVP",16300,"850","300","550"
"12180",2009,13148030,3,2,0,16416,0,0,1,0,2,0,0,0,53,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"773","284","489",10.43,5.273,0.147,0.661,94.727,"HCVP",16400,"750","300","500"
"12181",2009,13150599,3,3,2,22360,2,0,0,1,0,0,0,0,45,0,0,0,0,0,"F",0,0,"White",1,3,0,2,"779","120","659",22.357,91.021,0.731,86.341,8.979,"HCVP",22400,"800","100","650"
"12182",2009,13152093,2,3,1,0,0,0,0,0,1,0,0,0,51,0,0,0,1,1,"M",0,0,"Native American",2,6,1,0,".",".","50",30.056,4.057,0.236,0.63,95.943,"Public Housing",0,".",".","50"
"12183",2009,13153011,1,1,0,8090,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"500","308","192",18.479,6.609,0.215,2.153,93.391,"HCVP",8100,"500","300","200"
"12184",2009,13153411,2,1,0,17838,0,0,0,2,0,0,0,0,38,0,0,0,0,0,"M",0,1,"White",2,2,0,2,".",".","280",33.888,13.298,0.573,5.827,86.702,"Public Housing",17800,".",".","300"
"12185",2009,13153669,1,2,0,9480,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"387","160","227",22.985,5.511,0,1.146,94.489,"HCVP",9500,"400","150","250"
"12186",2009,13156251,3,3,2,6048,0,0,1,0,0,0,0,0,35,1,0,1,0,2,"F",0,0,"White",2,6,1,0,"885","758","127",21.681,23.358,0.967,10.081,76.642,"HCVP",6000,"900","750","150"
"12187",2009,13156528,4,2,3,3876,0,0,1,0,0,0,0,0,28,1,0,2,0,3,"F",0,0,"Native American",2,6,1,0,"604","543","61",9.334,8.688,1.381,1.158,91.312,"HCVP",3900,"600","550","50"
"12188",2009,13166698,1,0,0,17026,0,0,0,0,0,0,2,0,93,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"663","250","413",9.345,10.771,0.174,2.761,89.229,"HCVP",17000,"650","250","400"
"12189",2009,13167724,2,2,1,2988,1,0,0,0,0,0,0,0,20,1,0,0,0,1,"F",0,0,"White",2,6,1,1,"652","589","63",16.532,11.43,0,7.962,88.57,"HCVP",3000,"650","600","50"
"12190",2009,13172570,1,1,0,11718,0,0,0,0,0,1,0,0,85,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","283",15.115,17.865,0,15.735,82.135,"Public Housing",11700,".",".","300"
"12191",2009,13179305,2,2,0,12372,0,0,0,0,2,0,0,0,54,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"565","187","378",8.48,9.22,0,5.945,90.78,"HCVP",12400,"550","200","400"
"12192",2009,13179640,1,1,0,8088,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"543","348","195",9.419,9.03,1.307,1.125,90.97,"HCVP",8100,"550","350","200"
"12193",2009,13180343,2,2,0,15064,0,0,1,0,1,0,0,0,53,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"630","254","376",19.149,16.408,0.457,12.224,83.592,"HCVP",15100,"650","250","400"
"12194",2009,13180537,2,2,0,18054,1,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,0,"White",2,3,0,1,"713","261","452",10.814,2.335,1.297,0.63,97.665,"HCVP",18100,"700","250","450"
"12195",2009,13181650,1,3,0,8724,0,0,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"536","280","256",16.084,2.96,0,0.592,97.04,"HCVP",8700,"550","300","250"
"12196",2009,13181759,1,1,0,8088,0,0,1,0,0,0,0,0,35,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"773","581","192",26.57,33.637,11.23,4.742,66.363,"HCVP",8100,"750","600","200"
"12197",2009,13184603,2,3,1,22507,0,0,0,1,0,0,0,0,46,0,0,0,1,1,"F",0,0,"White",2,6,1,2,"846","295","551",19.522,7.834,0,2.928,92.166,"HCVP",22500,"850","300","550"
"12198",2009,13190571,4,3,2,12067,0,2,0,0,0,0,0,0,22,1,0,1,0,2,"F",0,0,"White",1,6,1,2,"702","352","350",13.521,23.803,0.877,16.318,76.197,"HCVP",12100,"700","350","350"
"12199",2009,13192265,1,1,0,27353,0,0,0,0,0,0,2,0,90,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"907","190","717",4.765,19.51,2.778,5.294,80.49,"HCVP",27400,"900","200","700"
"12200",2009,13192531,6,4,4,18753,0,0,1,1,0,0,0,0,37,0,1,2,1,4,"M",0,0,"White",2,6,1,0,"1595","734","861",2.308,6.259,0.686,3.596,93.741,"HCVP",18800,"1600","750","850"
"12201",2009,13192705,4,2,3,7279,0,1,1,0,0,0,0,0,23,1,1,0,0,2,"F",0,0,"White",2,6,1,1,"642","496","146",6.177,3.498,1.12,0,96.502,"HCVP",7300,"650","500","150"
"12202",2009,13193298,1,1,0,17278,0,0,0,0,0,1,0,0,84,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"560","181","379",11.198,9.325,0.081,6.761,90.675,"HCVP",17300,"550","200","400"
"12203",2009,13194135,2,2,1,9461,0,0,0,1,0,0,0,1,37,0,0,0,1,1,"F",0,0,"White",2,6,1,2,"528","304","224",12.044,25.316,0.264,23.164,74.684,"HCVP",9500,"550","300","200"
"12204",2009,13197515,1,0,0,11580,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"White",2,1,0,1,".",".","237",20.92,18.276,0.916,16.278,81.724,"Public Housing",11600,".",".","250"
"12205",2009,13197937,1,1,0,9132,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","218",39.314,40.329,15.062,19.753,59.671,"Public Housing",9100,".",".","200"
"12206",2009,13202389,2,2,1,10884,0,1,0,0,0,1,0,0,74,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"1480","1219","261",19.441,51.227,15.057,23.646,48.773,"HCVP",10900,"1500","1200","250"
"12207",2009,13206829,1,1,0,8724,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"577","396","181",5.302,8.923,0.425,4.304,91.077,"HCVP",8700,"600","400","200"
"12208",2009,13207531,1,1,0,13883,0,0,0,0,2,0,0,0,58,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"991","675","316",3.996,26.461,0.981,3.6,73.539,"HCVP",13900,"1000","700","300"
"12209",2009,13207759,1,2,0,8724,0,0,0,0,1,0,0,0,52,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"427","219","208",17.008,12.071,0.445,4.892,87.929,"HCVP",8700,"450","200","200"
"12210",2009,13207906,2,2,1,17141,0,0,0,0,1,0,0,0,52,0,0,0,1,1,"F",0,0,"White",2,6,1,2,"548","132","416",19.025,15.173,0.149,11.499,84.827,"HCVP",17100,"550","150","400"
"12211",2009,13209442,3,3,2,16286,0,0,0,1,0,0,0,0,38,0,1,0,1,2,"F",0,0,"White",2,6,1,0,"875","576","299",2.771,8.21,0.742,3.78,91.79,"HCVP",16300,"900","600","300"
"12212",2009,13209630,3,2,1,8504,1,0,0,1,0,0,0,0,43,1,0,0,0,1,"F",0,0,"White",2,6,1,2,"676","459","217",13.038,17.352,0,13.683,82.648,"HCVP",8500,"700","450","200"
"12213",2009,13210220,1,2,0,8328,0,0,0,0,1,0,0,0,51,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"612","320","292",11.198,9.325,0.081,6.761,90.675,"HCVP",8300,"600","300","300"
"12214",2009,13211590,2,3,1,21224,0,0,1,0,0,0,0,0,34,0,1,0,0,1,"F",0,1,"Native American",2,5,1,2,"694","199","495",17.624,7.804,0.816,4.738,92.196,"HCVP",21200,"700","200","500"
"12215",2009,13211621,6,3,5,19838,0,0,0,1,0,0,0,0,37,1,2,0,2,5,"F",0,0,"White",2,6,1,1,"1326","885","441",12.01,43.208,14.453,23.709,56.792,"HCVP",19800,"1350","900","450"
"12216",2009,13211821,1,1,0,8316,0,0,1,0,0,0,0,0,34,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"667","469","198",9.525,16.941,3.699,4.657,83.059,"HCVP",8300,"650","450","200"
"12217",2009,13214280,5,3,4,3708,0,0,1,0,0,0,0,0,35,1,1,0,2,4,"F",0,0,"White",1,6,1,1,"1035","900","135",16.51,25.264,0.73,20.738,74.736,"HCVP",3700,"1050","900","150"
"12218",2009,13216731,4,3,3,8628,0,0,1,0,0,0,0,0,33,0,0,2,1,3,"F",0,0,"White",2,6,1,0,"994","814","180",13.859,21.869,3.366,13.373,78.131,"HCVP",8600,"1000","800","200"
"12219",2009,13216930,1,2,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,"F",0,0,"White",2,3,0,0,"683","565","118",6.724,16.669,2.875,11.406,83.331,"HCVP",0,"700","550","100"
"12220",2009,13217876,2,2,1,38822,1,0,0,1,0,0,0,0,37,0,0,0,0,0,"F",0,0,"White",2,3,0,2,"578","0","578",33.888,13.298,0.573,5.827,86.702,"HCVP",38800,"600","0","600"
"12221",2009,13220712,3,2,2,0,1,0,0,0,0,0,0,0,20,2,0,0,0,2,"F",0,0,"White",2,6,1,0,"481","431","50",11.922,5.288,1.755,1.049,94.712,"HCVP",0,"500","450","50"
"12222",2009,13224497,2,3,0,13356,0,0,0,0,0,2,0,0,74,0,0,0,0,0,"M",1,0,"White",1,1,0,0,".",".","324",6.954,15.368,0.513,11.556,84.632,"Public Housing",13400,".",".","300"
"12223",2009,13224637,1,1,0,12336,0,0,0,0,0,2,0,0,75,0,0,0,0,0,"M",1,0,"White",2,1,0,0,"1034","735","299",5.404,61.474,3.088,10.035,38.526,"HCVP",12300,"1050","750","300"
"12224",2009,13225798,1,1,0,11330,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"M",1,0,"White",1,1,0,0,".",".","273",34.774,79.377,32.696,43.759,20.623,"Public Housing",11300,".",".","250"
"12225",2009,13230267,1,2,0,8328,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"562","364","198",12.191,34.448,3.493,26.236,65.552,"HCVP",8300,"550","350","200"
"12226",2009,13231072,1,1,0,8328,0,0,0,0,0,1,0,0,63,0,0,0,0,0,"F",1,0,"Black",1,1,0,0,"547","349","198",6.954,15.368,0.513,11.556,84.632,"HCVP",8300,"550","350","200"
"12227",2009,13231544,1,1,0,16654,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"M",0,1,"White",1,2,0,0,".",".","297",13.859,21.869,3.366,13.373,78.131,"Public Housing",16700,".",".","300"
"12228",2009,13234003,3,3,0,14999,2,0,0,1,0,0,0,0,45,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"1044","669","375",9.851,43.608,12.726,19.506,56.392,"HCVP",15000,"1050","650","400"
"12229",2009,13234223,1,1,0,10678,0,0,0,1,0,0,0,0,47,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"650","333","317",21.364,9.199,0,6.091,90.801,"HCVP",10700,"650","350","300"
"12230",2009,13234796,3,3,2,4200,0,0,1,0,0,0,0,0,34,0,0,0,2,2,"F",0,0,"White",2,6,1,1,"738","657","81",17.757,18.256,0.408,13.043,81.744,"HCVP",4200,"750","650","100"
"12231",2009,13236901,4,3,3,9110,0,0,1,0,0,0,0,0,34,1,0,0,2,3,"F",0,0,"White",1,6,1,0,"827","635","192",8.345,17.527,2.531,11.524,82.473,"HCVP",9100,"850","650","200"
"12232",2009,13237077,1,1,0,18927,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Asian",2,1,0,2,".",".","380",12.645,18.952,16.001,0.861,81.048,"Public Housing",18900,".",".","400"
"12233",2009,13237546,3,3,2,0,0,0,1,0,0,0,0,0,33,0,0,1,1,2,"F",0,0,"Native American",1,6,1,0,"940","674","266",15.027,19.701,0.471,13.733,80.299,"HCVP",0,"950","650","250"
"12234",2009,13239524,3,3,1,4837,1,0,0,1,0,0,0,0,41,1,0,0,0,1,"F",0,0,"White",1,6,1,2,"658","549","109",21.946,13.32,1.046,7.042,86.68,"HCVP",4800,"650","550","100"
"12235",2009,13239649,6,4,5,2400,0,0,1,0,0,0,0,0,28,2,0,3,0,5,"F",0,0,"White",1,6,1,0,"1100","1080","20",21.681,23.358,0.967,10.081,76.642,"HCVP",2400,"1100","1100","0"
"12236",2009,13240998,2,3,1,13000,0,1,0,0,0,0,0,0,25,1,0,0,0,1,"F",0,0,"White",1,6,1,0,".",".","313",7.011,10.899,2.811,6.34,89.101,"Public Housing",13000,".",".","300"
"12237",2009,13244001,5,3,4,20800,0,0,1,0,0,0,0,0,34,1,0,1,2,4,"F",0,0,"White",1,6,1,1,"1252","780","472",17.601,66.439,3.729,55.438,33.561,"HCVP",20800,"1250","800","450"
"12238",2009,13245210,1,1,0,11580,0,0,0,1,0,0,0,0,44,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"623","295","328",17.779,18.972,2.128,6.915,81.028,"HCVP",11600,"600","300","350"
"12239",2009,13245713,1,1,0,8328,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"791","581","210",3.02,13.259,0.843,6.282,86.741,"HCVP",8300,"800","600","200"
"12240",2009,13245854,3,3,2,16286,0,0,0,1,0,0,0,0,46,0,0,0,2,2,"F",0,0,"Black",2,6,1,1,"1060","544","516",8.175,44.483,18.951,14.64,55.517,"HCVP",16300,"1050","550","500"
"12241",2009,13246743,2,2,1,15665,0,0,1,0,0,0,0,0,34,0,0,0,1,1,"F",0,0,"Black",2,6,1,0,".",".","380",5.68,29.136,1.392,22.461,70.864,"Public Housing",15700,".",".","400"
"12242",2009,13246795,5,4,4,41503,0,0,0,1,0,0,0,1,36,0,1,2,1,4,"F",0,0,"Black",2,6,1,1,"1494","1011","483",0.872,25.395,7.88,8.175,74.605,"HCVP",41500,"1500","1000","500"
"12243",2009,13247608,1,1,0,8736,0,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"535","326","209",36.747,33.11,8.487,14.172,66.89,"HCVP",8700,"550","350","200"
"12244",2009,13248204,5,3,4,24870,0,0,1,0,0,0,0,0,32,1,0,3,0,4,"F",0,0,"Black",2,6,1,0,"1062","618","444",23.213,32.457,25.83,2.509,67.543,"HCVP",24900,"1050","600","450"
"12245",2009,13248435,1,1,0,8580,0,0,0,0,0,0,1,0,86,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"539","318","221",16.435,91.402,0.888,88.904,8.598,"HCVP",8600,"550","300","200"
"12246",2009,13248833,4,3,3,0,0,0,1,0,0,0,0,0,31,1,1,1,0,3,"F",0,0,"Black",2,6,1,0,"1384","1278","106",29.313,94.527,65.065,24.84,5.473,"HCVP",0,"1400","1300","100"
"12247",2009,13249229,3,3,2,28258,0,0,1,0,0,0,0,0,31,0,1,1,0,2,"F",0,0,"Black",2,6,1,0,"855","354","501",43.423,91.65,90.15,0.353,8.35,"HCVP",28300,"850","350","500"
"12248",2009,13249893,3,3,2,22498,1,0,0,1,0,0,0,0,38,0,0,0,1,1,"F",0,0,"White",1,6,1,0,"825","286","539",38.925,62.95,2.924,55.334,37.05,"HCVP",22500,"850","300","550"
"12249",2009,13251758,4,3,2,4800,1,0,0,1,0,0,0,0,38,1,0,0,1,2,"F",0,0,"Black",2,6,1,0,"1353","1207","146",3.918,56.11,29.37,16.277,43.89,"HCVP",4800,"1350","1200","150"
"12250",2009,13251958,1,1,0,12804,0,0,0,0,0,1,0,0,79,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"650","340","310",3.563,10.524,0,9.582,89.476,"HCVP",12800,"650","350","300"
"12251",2009,13252446,5,3,2,26274,1,1,0,1,0,0,0,0,45,0,0,1,1,2,"F",0,1,"White",2,5,1,0,"1345","458","887",13.482,17.918,0.261,14.989,82.082,"HCVP",26300,"1350","450","900"
"12252",2009,13253335,1,1,0,10133,0,0,0,0,0,0,1,0,90,0,0,0,0,0,"F",1,0,"Asian",2,1,0,1,"620","377","243",7.975,45.189,19.279,10.883,54.811,"HCVP",10100,"600","400","250"
"12253",2009,13253579,4,4,3,9880,0,0,1,0,0,0,0,0,28,0,1,2,0,3,"F",0,0,"Black",2,6,1,0,"1129","918","211",22.202,83.422,3.262,78.77,16.578,"HCVP",9900,"1150","900","200"
"12254",2009,13253665,5,3,4,14625,0,0,1,0,0,0,0,0,28,0,1,3,0,4,"F",0,0,"White",1,6,1,1,"943","625","318",6.371,28.665,1.899,20.119,71.335,"HCVP",14600,"950","650","300"
"12255",2009,13254746,3,3,1,8486,0,0,0,2,0,0,0,0,41,0,0,0,1,1,"F",0,0,"White",2,6,1,1,"950","691","259",3.647,10.095,0,7.003,89.905,"HCVP",8500,"950","700","250"
"12256",2009,13256232,1,2,0,10272,0,0,0,0,0,2,0,0,68,0,0,0,0,0,"F",1,0,"Asian",2,1,0,0,"1091","844","247",17.83,96.237,1.184,36.786,3.763,"HCVP",10300,"1100","850","250"
"12257",2009,13256541,3,3,2,2600,0,1,0,0,0,0,0,0,25,1,1,0,0,2,"F",0,0,"White",1,6,1,2,"632","582","50",23.705,59.172,0,57.412,40.828,"HCVP",2600,"650","600","50"
